iteration,mean_acc,std_acc,mean_loss,std_loss,mode
21500,0.5859733445644378,0.08836016837993749,1.1537579354047776,0.11943461590803618,validation
22000,0.1733333319425583,0.0,2.137653112411499,0.0,train
22000,0.5889333467781543,0.08756975678080627,1.159244266808033,0.11685456650936676,validation
22500,0.3266666829586029,0.0,1.7831447124481201,0.0,train
22500,0.5880133457779885,0.08751055787628294,1.1470563561916352,0.11776579618189102,validation
23000,0.3866666853427887,0.0,1.6674141883850098,0.0,train
23000,0.5873866803050041,0.08825929990267915,1.1575926425457002,0.11467479365758253,validation
23500,0.24666666984558105,0.0,2.057288408279419,0.0,train
23500,0.5889600128233433,0.08891285793773211,1.1437926452159881,0.1213297412087865,validation
24000,0.36666667461395264,0.0,1.7455981969833374,0.0,train
24000,0.592866679161787,0.0876607352679436,1.1361865334510803,0.12205354890351505,validation
24500,0.30666667222976685,0.0,1.76030695438385,0.0,train
24500,0.5903200122117996,0.08969769001090172,1.1453488072156905,0.1208188378476615,validation
25000,0.3466666638851166,0.0,1.786611557006836,0.0,train
25000,0.5933866792917252,0.08708206559406684,1.1354941798448563,0.12214368025110947,validation
25500,0.3933333456516266,0.0,1.6404199600219727,0.0,train
25500,0.5901600131392479,0.08802358914599431,1.1465364587306976,0.11922745334825917,validation
26000,0.29333335161209106,0.0,1.871065616607666,0.0,train
26000,0.5946533459722996,0.08712514600193433,1.1383840855956078,0.11947007370254102,validation
26500,0.41333335638046265,0.0,1.5881462097167969,0.0,train
26500,0.5928400130569935,0.08751648168127207,1.1411375692486763,0.12072989133355665,validation
27000,0.3466666638851166,0.0,1.9387716054916382,0.0,train
27000,0.590666680008173,0.08849758343941544,1.148640310049057,0.11643776248871988,validation
27500,0.3799999952316284,0.0,1.7853244543075562,0.0,train
27500,0.5944133460819722,0.08810644032520618,1.1456099461317062,0.11815932534913463,validation
28000,0.42000001668930054,0.0,1.745637059211731,0.0,train
28000,0.5951600124239922,0.08785769469408156,1.1343140766620636,0.1230553557754306,validation
28500,0.3333333432674408,0.0,2.0067803859710693,0.0,train
28500,0.5941200126111508,0.08706627850214442,1.1360767114162444,0.11909141287530345,validation
29000,0.36000001430511475,0.0,1.8871183395385742,0.0,train
29000,0.5940000123083592,0.0882999943964687,1.1402510053515433,0.12290898494122533,validation
29500,0.3733333349227905,0.0,1.789931058883667,0.0,train
29500,0.5980266796648502,0.08843739451036212,1.1384919056892395,0.11914232956774962,validation
30000,0.2666666805744171,0.0,2.0100367069244385,0.0,train
30000,0.5986133459806442,0.08869140990137936,1.1327904015779495,0.12298727567647079,validation
30500,0.2800000011920929,0.0,1.9346500635147095,0.0,train
30500,0.5971200121045113,0.08804377118033484,1.1276512300372123,0.12369323831547745,validation
31000,0.4266666769981384,0.0,1.6220325231552124,0.0,train
31000,0.5990400137007237,0.08879521154871052,1.1187443434596063,0.12522452024509215,validation
31500,0.4866666793823242,0.0,1.4766377210617065,0.0,train
31500,0.5951200124919415,0.08772486667985127,1.128747379720211,0.12533263456888846,validation
32000,0.5333333611488342,0.0,1.4580906629562378,0.0,train
32000,0.5964933452606201,0.08731840265318142,1.13186741989851,0.12299132370439213,validation
32500,0.4000000059604645,0.0,1.6907953023910522,0.0,train
32500,0.5978800127506256,0.08798355456838997,1.1295310520529747,0.12202520823375558,validation
33000,0.47333335876464844,0.0,1.5340906381607056,0.0,train
33000,0.598026679366827,0.08786666367837798,1.1296723719835282,0.12208152915676124,validation
33500,0.273333340883255,0.0,2.1849472522735596,0.0,train
33500,0.5998000123500824,0.08856864378459336,1.124698948264122,0.12384463315430726,validation
34000,0.35333335399627686,0.0,1.8390275239944458,0.0,train
34000,0.5983200131356716,0.08817974012127337,1.1253928279280663,0.1223043224728782,validation
34500,0.4533333480358124,0.0,1.5048731565475464,0.0,train
34500,0.5985066795349121,0.0873261642575098,1.1262236084342003,0.12358998653013402,validation
35000,0.3333333432674408,0.0,1.7401347160339355,0.0,train
35000,0.5984133460223675,0.08883326765689464,1.130984707891941,0.12330122799746832,validation
35500,0.3333333432674408,0.0,1.9004838466644287,0.0,train
35500,0.599866679161787,0.08703909834618576,1.1305690969228746,0.12107876439686048,validation
36000,0.4533333480358124,0.0,1.483898639678955,0.0,train
36000,0.6009600138962269,0.08827715619399217,1.1246650713682174,0.1226893912122474,validation
36500,0.25333333015441895,0.0,2.173931360244751,0.0,train
36500,0.6001733455955982,0.08902517194020748,1.1226058965921402,0.1232464575944842,validation
37000,0.24666666984558105,0.0,2.1826467514038086,0.0,train
37000,0.6004133458137513,0.08754634599490027,1.120598667025566,0.12481883412458357,validation
37500,0.41333335638046265,0.0,1.6371358633041382,0.0,train
37500,0.6011600134372711,0.08985660902384575,1.1227240927815438,0.12521316830532003,validation
38000,0.3400000035762787,0.0,1.839348316192627,0.0,train
38000,0.601573346555233,0.08885851596654476,1.1146414061188699,0.12695520504494345,validation
38500,0.6000000238418579,0.0,1.3240981101989746,0.0,train
38500,0.5985066793859005,0.0880176312695213,1.1186542251706124,0.12382288178079069,validation
39000,0.4399999976158142,0.0,1.5693501234054565,0.0,train
39000,0.6002533456683159,0.08860061642600338,1.124843218743801,0.12484935540955847,validation
39500,0.3266666829586029,0.0,1.6733512878417969,0.0,train
39500,0.600280012100935,0.08878494372111062,1.1245397363305092,0.12298357136195594,validation
40000,0.2133333384990692,0.0,2.2634685039520264,0.0,train
40000,0.6024800131320953,0.0892949222450852,1.118431608915329,0.12466678375913401,validation
40500,0.4933333396911621,0.0,1.483738660812378,0.0,train
40500,0.6028800124824047,0.08731587089568191,1.1156134194731713,0.12504033681602436,validation
41000,0.4333333373069763,0.0,1.5392347574234009,0.0,train
41000,0.6034000135660171,0.08893840740869698,1.1155969314575196,0.12452273227093859,validation
41500,0.36000001430511475,0.0,1.8326383829116821,0.0,train
41500,0.6025866800248623,0.08879475952309623,1.1194365130066872,0.12512236853373998,validation
42000,0.3400000035762787,0.0,1.855055570602417,0.0,train
42000,0.6015600130558014,0.08866347115197515,1.115539861023426,0.1254636840390885,validation
42500,0.30000001192092896,0.0,2.115817070007324,0.0,train
42500,0.6025333453714847,0.08822587233867718,1.1130305808186531,0.12645591789223234,validation
43000,0.30000001192092896,0.0,2.083324432373047,0.0,train
43000,0.6031333467960358,0.08928732780982326,1.1150880715250968,0.1270795810883461,validation
43500,0.3266666829586029,0.0,1.9348355531692505,0.0,train
43500,0.6022933457493782,0.08870867893656169,1.1139935851097107,0.12489948324930987,validation
44000,0.5,0.0,1.4898542165756226,0.0,train
44000,0.6047066797912121,0.08831297086096841,1.1138038360476494,0.12569789218500135,validation
44500,0.4333333373069763,0.0,1.7174192667007446,0.0,train
44500,0.6043066785037517,0.08871093796161529,1.1104488889575004,0.12720020473406285,validation
45000,0.47333335876464844,0.0,1.5321766138076782,0.0,train
45000,0.6035600126981735,0.08766371259633793,1.1151095134019853,0.1254022014937518,validation
45500,0.36000001430511475,0.0,1.8052960634231567,0.0,train
45500,0.6017733462750912,0.08896172678664001,1.1159404937028885,0.12459111392599087,validation
46000,0.3933333456516266,0.0,1.8493674993515015,0.0,train
46000,0.6036000133156777,0.08895152406001702,1.1137677488327027,0.12792457253523337,validation
46500,0.36000001430511475,0.0,1.9274585247039795,0.0,train
46500,0.6015200127959252,0.08857489560230018,1.1198935214281083,0.12515350856363075,validation
47000,0.23333333432674408,0.0,2.1558353900909424,0.0,train
47000,0.6037866801917553,0.08894777009954354,1.1135730148553848,0.12612131514062164,validation
47500,0.3400000035762787,0.0,1.900557041168213,0.0,train
47500,0.6042533462643623,0.08817078333053881,1.1115526891946792,0.12653222513344708,validation
48000,0.3266666829586029,0.0,2.0037028789520264,0.0,train
48000,0.6030133461356163,0.08821279767795646,1.1124965265393256,0.12643658349573503,validation
48500,0.3799999952316284,0.0,1.7698001861572266,0.0,train
48500,0.6052933465242386,0.08927898064104178,1.1111141512989997,0.1258035562411064,validation
49000,0.46000000834465027,0.0,1.6155807971954346,0.0,train
49000,0.6049200135469437,0.0893819175006738,1.1127169684171676,0.12728601733284647,validation
49500,0.42000001668930054,0.0,1.8716951608657837,0.0,train
49500,0.6035200128555298,0.08918226559431527,1.1100057563781738,0.12635446243806908,validation
50000,0.5333333611488342,0.0,1.3194791078567505,0.0,train
50000,0.6040400125682354,0.08838018156360336,1.1120040881037712,0.12628068955983032,validation
50500,0.4333333373069763,0.0,1.637644648551941,0.0,train
50500,0.6040933454632759,0.08940569377281607,1.1141395714879037,0.1268377488957097,validation
51000,0.24666666984558105,0.0,2.107548713684082,0.0,train
51000,0.6045600126683712,0.08960460039545427,1.1085151205062866,0.12732774343891975,validation
51500,0.3400000035762787,0.0,1.7478108406066895,0.0,train
51500,0.6037200135588646,0.08900752637195934,1.110044492661953,0.12640932284345424,validation
52000,0.30000001192092896,0.0,1.9126955270767212,0.0,train
52000,0.6057466793358326,0.08890968208302275,1.1161563356518744,0.1249655139370654,validation
52500,0.3933333456516266,0.0,1.677500605583191,0.0,train
52500,0.6057733466327191,0.08856938267038747,1.1083525744080545,0.12663728113305056,validation
53000,0.3199999928474426,0.0,1.965939998626709,0.0,train
53000,0.6040133470594883,0.08943516631155997,1.1120199969410896,0.12648002736720218,validation
53500,0.4000000059604645,0.0,1.7842777967453003,0.0,train
53500,0.6040800130069256,0.08880677168657243,1.1094187081456184,0.12695818782147078,validation
54000,0.40666666626930237,0.0,1.6958898305892944,0.0,train
54000,0.6038533468842506,0.08873378932513591,1.1122582374215126,0.12612584102907035,validation
54500,0.3866666853427887,0.0,1.6905512809753418,0.0,train
54500,0.6033866788148881,0.0887678463965659,1.1096996163725854,0.12661454213864423,validation
55000,0.36000001430511475,0.0,1.7956615686416626,0.0,train
55000,0.6053600127696991,0.08853413361939613,1.1112265551090241,0.12740288508745912,validation
55500,0.3733333349227905,0.0,1.6689294576644897,0.0,train
55500,0.6058266794979572,0.08870027716870357,1.1092414869070053,0.12641337281665302,validation
56000,0.3466666638851166,0.0,1.8233129978179932,0.0,train
56000,0.6053200126588345,0.08737332411020747,1.1075356979370117,0.12657077871440425,validation
56500,0.35333335399627686,0.0,1.8478848934173584,0.0,train
56500,0.605573346376419,0.08837624304739432,1.114049228310585,0.12568038576451668,validation
57000,0.3466666638851166,0.0,1.8845041990280151,0.0,train
57000,0.604253346323967,0.0876733745053169,1.1107450915575028,0.12713315905493788,validation
57500,0.4266666769981384,0.0,1.6269432306289673,0.0,train
57500,0.6065466804206371,0.08751372768064519,1.1074859319925308,0.12744576758963924,validation
58000,0.4000000059604645,0.0,1.602676510810852,0.0,train
58000,0.6041866793334484,0.08838844146755274,1.1109362606406212,0.1254411961441356,validation
58500,0.46666666865348816,0.0,1.5694870948791504,0.0,train
58500,0.6060933460891247,0.08836907702481606,1.10928771430254,0.12789865711560103,validation
59000,0.42000001668930054,0.0,1.7571146488189697,0.0,train
59000,0.6053333468735218,0.08798989931633083,1.1088237948417663,0.12799794175348003,validation
59500,0.4000000059604645,0.0,1.753989815711975,0.0,train
59500,0.6055600127577782,0.08864923448263776,1.1081500235199928,0.12761574235782416,validation
59999,0.6138444579641025,0.08361838940185445,1.0878869995474816,0.13149037758404908,test
