iteration,mean_acc,std_acc,mean_loss,std_loss,mode
0,0.25333333015441895,0.0,202.7334442138672,0.0,train
0,0.3282400067895651,0.06581871066267628,4.157143798351288,1.123337038206347,validation
500,0.29333335161209106,0.0,14.684656143188477,0.0,train
500,0.4070266759991646,0.07391198832881568,4.316869999051094,0.8842295145272365,validation
1000,0.41333335638046265,0.0,3.793670654296875,0.0,train
1000,0.4073333423882723,0.0760905914517535,1.8283172512054444,0.2803295679045068,validation
1500,0.20000000298023224,0.0,3.0360658168792725,0.0,train
1500,0.39457334235310554,0.07412344388929974,1.4853353070020676,0.15274243695500125,validation
2000,0.3333333432674408,0.0,2.2782347202301025,0.0,train
2000,0.39764000855386256,0.07444451835160697,1.4240985523462295,0.10826142722041138,validation
2500,0.3733333349227905,0.0,1.6052395105361938,0.0,train
2500,0.40550667664408685,0.07326594876099406,1.4219879553318024,0.08315758929949905,validation
3000,0.2800000011920929,0.0,1.5080955028533936,0.0,train
3000,0.4176000093817711,0.07665171160371619,1.4157827761173247,0.08003115488192312,validation
3500,0.29333335161209106,0.0,1.6151200532913208,0.0,train
3500,0.4264666762202978,0.07838908853099882,1.4140628199577332,0.07983544139181777,validation
4000,0.24000000953674316,0.0,1.5985016822814941,0.0,train
4000,0.4416400097757578,0.0796524367946215,1.4055923855304717,0.07529132473046028,validation
4500,0.20000000298023224,0.0,1.8315645456314087,0.0,train
4500,0.45217334394156933,0.0798770534233661,1.3948468050956726,0.07940195010107753,validation
5000,0.4533333480358124,0.0,1.3418635129928589,0.0,train
5000,0.4565200106650591,0.07872300937117158,1.3957952433824539,0.07323526900080553,validation
5500,0.3333333432674408,0.0,1.5283982753753662,0.0,train
5500,0.46428001111745837,0.0797116596568264,1.3951286998987198,0.0722699209114508,validation
6000,0.4000000059604645,0.0,1.5204612016677856,0.0,train
6000,0.4694533443450928,0.07894788272366277,1.3943405030965805,0.07069744580720214,validation
6500,0.18666666746139526,0.0,1.7380892038345337,0.0,train
6500,0.4793333449810743,0.08202276300369332,1.3892365967035294,0.07300217931751331,validation
7000,0.24000000953674316,0.0,1.593011736869812,0.0,train
7000,0.4820933446735144,0.08065768900164315,1.3635294791460038,0.08322860095806119,validation
7500,0.6266666650772095,0.0,1.1531425714492798,0.0,train
7500,0.48673334428668025,0.08105304410744663,1.3698845229148864,0.07737511486598932,validation
8000,0.5066666603088379,0.0,1.346189022064209,0.0,train
8000,0.5042266788780689,0.083383464975586,1.3504536414146424,0.08064420520468421,validation
8500,0.54666668176651,0.0,1.2033500671386719,0.0,train
8500,0.5079600119888783,0.08296890134253385,1.3210594121217727,0.08742913944202792,validation
9000,0.46666666865348816,0.0,1.3127756118774414,0.0,train
9000,0.5114933460950851,0.08328687477884941,1.3490636389255524,0.07743976427636064,validation
9500,0.4399999976158142,0.0,1.3489409685134888,0.0,train
9500,0.5117733458280563,0.08371412972743604,1.331972475528717,0.08545360173358389,validation
10000,0.3866666853427887,0.0,1.341192364692688,0.0,train
10000,0.5230800129771233,0.0824336938380605,1.3161353305578232,0.08628330028047235,validation
10500,0.6266666650772095,0.0,1.077576994895935,0.0,train
10500,0.5265866788625717,0.0834223150294934,1.3127837547063828,0.08590491398325173,validation
11000,0.46666666865348816,0.0,1.279333233833313,0.0,train
11000,0.5328800127506256,0.08409607755857539,1.291115703225136,0.08970647000765254,validation
11500,0.3466666638851166,0.0,1.5037423372268677,0.0,train
11500,0.5321466790139675,0.08632041615932431,1.2964121924042702,0.0911485855567718,validation
12000,0.4399999976158142,0.0,1.1828410625457764,0.0,train
12000,0.5303466790914535,0.08432300279367709,1.2879318600893022,0.098134121895665,validation
12500,0.46666666865348816,0.0,1.2670626640319824,0.0,train
12500,0.5394400122761727,0.08477550645321211,1.261453665137291,0.09798737752631534,validation
13000,0.5066666603088379,0.0,1.2961856126785278,0.0,train
13000,0.5403333453238011,0.08430355352046671,1.2852449986934662,0.09209511146182474,validation
13500,0.3733333349227905,0.0,1.3590564727783203,0.0,train
13500,0.5433466795682907,0.08592813635062851,1.2780106703042984,0.09487881994756198,validation
14000,0.5200000405311584,0.0,1.188873291015625,0.0,train
14000,0.5445333466231823,0.08396443821912057,1.2739555612802504,0.09433333110629208,validation
14500,0.4266666769981384,0.0,1.343565821647644,0.0,train
14500,0.5532933463454246,0.08570543049578162,1.2630214989185333,0.09531798377049017,validation
15000,0.5733333230018616,0.0,1.1112983226776123,0.0,train
15000,0.5458533455431461,0.08524920857980603,1.2779514579772948,0.09302572078157335,validation
15500,0.3466666638851166,0.0,1.5977815389633179,0.0,train
15500,0.5531200130581856,0.08641167109034195,1.2392705662250518,0.10139720747690938,validation
16000,0.5866667032241821,0.0,1.035557508468628,0.0,train
16000,0.5511066792607308,0.08635236556563605,1.252653515279293,0.09706381619119069,validation
16500,0.4000000059604645,0.0,1.435644268989563,0.0,train
16500,0.5510000122487545,0.0860732253531516,1.2511512022018432,0.10294449180375025,validation
17000,0.6000000238418579,0.0,1.0197796821594238,0.0,train
17000,0.5562400124073028,0.08546705881786142,1.242353946208954,0.09954849163128598,validation
17500,0.54666668176651,0.0,1.182590126991272,0.0,train
17500,0.5515466785132885,0.08755853325771876,1.2431098599433898,0.1065070929839353,validation
18000,0.3866666853427887,0.0,1.246914029121399,0.0,train
18000,0.5527466794550419,0.08346503242592941,1.244400627553463,0.09764513233313016,validation
18500,0.5066666603088379,0.0,1.306985855102539,0.0,train
18500,0.5570266790688038,0.08464857680716772,1.2494983506202697,0.0989346404117458,validation
19000,0.3733333349227905,0.0,1.576350212097168,0.0,train
19000,0.5624133468866348,0.08669357561522578,1.238491357266903,0.10171671323748596,validation
19500,0.4533333480358124,0.0,1.3008465766906738,0.0,train
19500,0.5606133462488652,0.084166907218352,1.2416631062030792,0.10159286687663895,validation
20000,0.4000000059604645,0.0,1.4458808898925781,0.0,train
20000,0.5686800123155117,0.08537832090116834,1.2202376291155814,0.10455907364520255,validation
20500,0.30666667222976685,0.0,1.5433170795440674,0.0,train
20500,0.5681466791927815,0.08728159254121289,1.2204326154589653,0.10954584384382175,validation
21000,0.6666666865348816,0.0,0.9456060528755188,0.0,train
21000,0.5676133455336094,0.08594050581493114,1.2093910913467407,0.11020133533225224,validation
21500,0.6800000071525574,0.0,0.8925120830535889,0.0,train
21500,0.5715600113868713,0.08660029461542632,1.2115801416039467,0.10892718506863698,validation
22000,0.4266666769981384,0.0,1.3967089653015137,0.0,train
22000,0.5721733455359935,0.08549092899918634,1.2142869248986243,0.10662356462805797,validation
22500,0.4266666769981384,0.0,1.2956492900848389,0.0,train
22500,0.5698533471524715,0.08487258957802914,1.211732287466526,0.1051240623240959,validation
23000,0.6933333277702332,0.0,0.9499465823173523,0.0,train
23000,0.5748266790807247,0.08638050892359636,1.2040589732527733,0.11026609740674888,validation
23500,0.4533333480358124,0.0,1.2119840383529663,0.0,train
23500,0.570346678942442,0.08488614510123137,1.2036100963950158,0.10572197226415327,validation
24000,0.3199999928474426,0.0,1.3862698078155518,0.0,train
24000,0.5736400131583214,0.08671841689661258,1.2103516181111336,0.10742581412296692,validation
24500,0.6266666650772095,0.0,1.0409656763076782,0.0,train
24500,0.5719866781532764,0.08675769496128824,1.2103992260694503,0.1108892148752424,validation
25000,0.7066667079925537,0.0,0.9387926459312439,0.0,train
25000,0.5754000129699707,0.08625231770983709,1.2031259379982948,0.1062612799937955,validation
25500,0.46666666865348816,0.0,1.2247676849365234,0.0,train
25500,0.5762800128757953,0.086053378796701,1.2079792909622193,0.10716611803822701,validation
26000,0.7200000286102295,0.0,0.7913137078285217,0.0,train
26000,0.5736933461725712,0.0864512928362182,1.1999518946409224,0.10816623504359774,validation
26500,0.54666668176651,0.0,1.0953760147094727,0.0,train
26500,0.5721333452165127,0.08580277072336602,1.2127525570988655,0.10589992037645238,validation
27000,0.5200000405311584,0.0,1.1983498334884644,0.0,train
27000,0.5743066792488098,0.08640953849474754,1.2051781846284866,0.10674938850159531,validation
27500,0.5600000023841858,0.0,1.1319979429244995,0.0,train
27500,0.5771733455955982,0.08537817198439852,1.200355953156948,0.10912800158540868,validation
28000,0.6266666650772095,0.0,0.9155393242835999,0.0,train
28000,0.5779466790854931,0.08616911991365714,1.1987495619654656,0.11108643322259155,validation
28500,0.3199999928474426,0.0,1.3946558237075806,0.0,train
28500,0.5733600127100944,0.08544367607080626,1.2043520141243935,0.10773895369209578,validation
29000,0.2133333384990692,0.0,1.7590651512145996,0.0,train
29000,0.5776000126302242,0.0842405035843862,1.204987843811512,0.10667588853224719,validation
29500,0.6266666650772095,0.0,1.0966609716415405,0.0,train
29500,0.5783466793894768,0.0852360113013415,1.1936114686727524,0.11424116273531558,validation
30000,0.6266666650772095,0.0,0.996000349521637,0.0,train
30000,0.5802533454895019,0.08564904072361613,1.1878187860846519,0.11303131010680768,validation
30500,0.3733333349227905,0.0,1.4797444343566895,0.0,train
30500,0.5803066799640656,0.08811454328738126,1.1843841568827629,0.11430268461370535,validation
31000,0.3866666853427887,0.0,1.4781279563903809,0.0,train
31000,0.5802800129950046,0.08728758094005493,1.1841114749908448,0.11377841338138499,validation
31500,0.4266666769981384,0.0,1.3982425928115845,0.0,train
31500,0.5798266790807247,0.08497406755521411,1.1839648416638375,0.11298238194331042,validation
32000,0.41333335638046265,0.0,1.3814513683319092,0.0,train
32000,0.5787466792762279,0.08675397064338365,1.1942252979278565,0.11371549556528132,validation
32500,0.5200000405311584,0.0,1.1778759956359863,0.0,train
32500,0.5813466779887676,0.0869163574737674,1.1862992906570435,0.11298450010111143,validation
33000,0.54666668176651,0.0,1.0601953268051147,0.0,train
33000,0.5806800119578839,0.08589337003489278,1.1905727016925811,0.10961152497720654,validation
33500,0.4399999976158142,0.0,1.3113631010055542,0.0,train
33500,0.5799866790771484,0.08673228240081611,1.1977816268205643,0.10811309425294773,validation
34000,0.5200000405311584,0.0,1.1680426597595215,0.0,train
34000,0.5837866795063019,0.08537847136461382,1.1822732948064805,0.11239563326990673,validation
34500,0.6933333277702332,0.0,0.8575869798660278,0.0,train
34500,0.5801600125730038,0.08577785877143085,1.1805008836984634,0.11347628332796343,validation
35000,0.5733333230018616,0.0,0.9847081303596497,0.0,train
35000,0.5818666788637639,0.08681669139733705,1.1798222011327744,0.11363530358066676,validation
35500,0.3866666853427887,0.0,1.388096570968628,0.0,train
35500,0.5828800129294396,0.0851971257910176,1.1797594869732857,0.11160390836961977,validation
36000,0.5200000405311584,0.0,1.0662058591842651,0.0,train
36000,0.5846000130474568,0.08622551913956016,1.1814363884925843,0.1117892177899876,validation
36500,0.5333333611488342,0.0,1.1714158058166504,0.0,train
36500,0.5835066795349121,0.08707680576679942,1.1737670738101005,0.11302816221121537,validation
37000,0.3333333432674408,0.0,1.5550750494003296,0.0,train
37000,0.5818800129294396,0.08431277196588285,1.1815086020231247,0.11405211256612288,validation
37500,0.5866667032241821,0.0,0.9436419606208801,0.0,train
37500,0.5839066787660122,0.08561843127239754,1.1669402329325675,0.11718549311535056,validation
38000,0.4399999976158142,0.0,1.3622082471847534,0.0,train
38000,0.5817333467304706,0.08600475567815337,1.1821864797472954,0.10959775080044204,validation
38500,0.3333333432674408,0.0,1.4565331935882568,0.0,train
38500,0.5841600123643875,0.08530276198933144,1.1658667840361596,0.11443554349448239,validation
39000,0.6133333444595337,0.0,1.1892622709274292,0.0,train
39000,0.5862000132501125,0.08643844375214668,1.1664841830134391,0.11718236125148135,validation
39500,0.1599999964237213,0.0,1.7843832969665527,0.0,train
39500,0.5835333470106124,0.08690201471989024,1.173496212720871,0.11376027485006882,validation
40000,0.2800000011920929,0.0,1.6187512874603271,0.0,train
40000,0.5852800123691558,0.08595108057595549,1.1858329704999924,0.11199405955037478,validation
40500,0.30666667222976685,0.0,1.4946445226669312,0.0,train
40500,0.5843866788744927,0.08588339280176514,1.179042712688446,0.11295092376156485,validation
41000,0.41333335638046265,0.0,1.4863710403442383,0.0,train
41000,0.585893346130848,0.08471718896524033,1.1743543245196342,0.1128945944486189,validation
41500,0.36000001430511475,0.0,1.5630935430526733,0.0,train
41500,0.5856400126516819,0.08492514075971472,1.1837184617519378,0.11040816811757923,validation
42000,0.5333333611488342,0.0,1.1481155157089233,0.0,train
42000,0.585506679803133,0.08637225063867432,1.1701203793287278,0.11478693112657316,validation
42500,0.4933333396911621,0.0,1.3191022872924805,0.0,train
42500,0.5850400131344795,0.0865179412684015,1.1729258601665498,0.11528930167741167,validation
43000,0.6133333444595337,0.0,0.9446844458580017,0.0,train
43000,0.586160012960434,0.08578687390700644,1.1645108487010003,0.11583846890512627,validation
43500,0.3466666638851166,0.0,1.5275492668151855,0.0,train
43500,0.586360012114048,0.08613423216603096,1.1716800543069839,0.11522664275607035,validation
44000,0.3866666853427887,0.0,1.4889527559280396,0.0,train
44000,0.5851066795885563,0.08554901115022143,1.175564111828804,0.11255528379264886,validation
44500,0.29333335161209106,0.0,1.5562576055526733,0.0,train
44500,0.5885066794753074,0.08588256220276307,1.1724826027154922,0.11295138423847768,validation
45000,0.5066666603088379,0.0,1.1391960382461548,0.0,train
45000,0.5868266793489456,0.08617899406838486,1.1636872093081474,0.11435208146416354,validation
