iteration,mean_acc,std_acc,mean_loss,std_loss,mode
0,0.3333333432674408,0.0,52.879268646240234,0.0,train
0,0.32834667325019834,0.06532806140689836,4.174755613327027,1.124081925895444,validation
500,0.4933333396911621,0.0,2.733201026916504,0.0,train
500,0.41645334267616274,0.0760692620649074,3.942853396177292,0.8056453777806907,validation
1000,0.5333333611488342,0.0,1.4397661685943604,0.0,train
1000,0.4181066759377718,0.0763568676893412,2.025724465608597,0.352495978528929,validation
1500,0.4000000059604645,0.0,1.4413807392120361,0.0,train
1500,0.43110667668282987,0.07643398083000148,1.5316402161121367,0.2148762380711606,validation
2000,0.5200000405311584,0.0,1.2905353307724,0.0,train
2000,0.4520133442878723,0.07899502188160377,1.3834223178625107,0.18056548899393418,validation
2500,0.5866667032241821,0.0,1.0343660116195679,0.0,train
2500,0.4700666775405407,0.08091694173209829,1.3167779503464698,0.17187168568734668,validation
3000,0.7200000286102295,0.0,0.833855926990509,0.0,train
3000,0.4874266785085201,0.08229675606795411,1.2656423065066338,0.16749282725665318,validation
3500,0.6000000238418579,0.0,1.1597919464111328,0.0,train
3500,0.49648001208901404,0.08373747950798194,1.2432715012431144,0.1660215803717496,validation
4000,0.4933333396911621,0.0,1.279476284980774,0.0,train
4000,0.5072400110661983,0.0857646936976288,1.2285510375499726,0.17435746151191792,validation
4500,0.5333333611488342,0.0,1.1591724157333374,0.0,train
4500,0.5163333452939988,0.08338545104900467,1.1989168820977212,0.16535564316334783,validation
5000,0.5066666603088379,0.0,1.2030274868011475,0.0,train
5000,0.5215066781938076,0.08430023820884769,1.1881322890520096,0.16426913436903623,validation
5500,0.5733333230018616,0.0,1.0984063148498535,0.0,train
5500,0.5364666796922684,0.084071690000566,1.1546087785363197,0.1696155239179803,validation
6000,0.800000011920929,0.0,0.6339742541313171,0.0,train
6000,0.5378266793489456,0.086746047374191,1.156405647814274,0.17479274509918996,validation
6500,0.6266666650772095,0.0,0.9658088088035583,0.0,train
6500,0.5453066790103912,0.08535791006350378,1.13372722274065,0.17158714867015407,validation
